"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 24 17:23:11 UTC 2025","Mon Nov 24 17:23:18 UTC 2025","6654","","Check change password functionality","","tests.changePassword.ChangePasswordTests","changePasswordWithWeakNewPassword","Check that 'Save' button is inactive when new password doesn't match security rules",""
"passed","Mon Nov 24 17:36:25 UTC 2025","Mon Nov 24 17:36:34 UTC 2025","9262","","Wishlist tests (Guest)","","tests.wishlist.WishlistGuestTests","removeFromWishlist","Guest: Remove product from Wishlist page",""
"passed","Mon Nov 24 17:35:00 UTC 2025","Mon Nov 24 17:35:19 UTC 2025","18721","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","returnItemToShoppingBag","Return item to cart after removing",""
"passed","Mon Nov 24 17:26:09 UTC 2025","Mon Nov 24 17:26:24 UTC 2025","14380","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","verifyBankDetailsOnConfirmationPage","Verify Order Confirmation Page contains Bank Details for Direct Bank Transfer",""
"passed","Mon Nov 24 17:40:09 UTC 2025","Mon Nov 24 17:40:22 UTC 2025","12421","","Display of 'no results' message when no products found","","tests.search.SearchNoResultsTests","loggedin_no_results_message","Logged-in user: no results message appears for invalid query",""
"passed","Mon Nov 24 17:24:49 UTC 2025","Mon Nov 24 17:25:00 UTC 2025","10969","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","proceedToCheckoutFromShoppingBag","Proceed to checkout from shopping bag page",""
"passed","Mon Nov 24 17:24:35 UTC 2025","Mon Nov 24 17:24:49 UTC 2025","13389","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","validateAllEmptyRequiredFields","Required fields validation - validate all empty required fields",""
"passed","Mon Nov 24 17:31:10 UTC 2025","Mon Nov 24 17:31:21 UTC 2025","10977","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","hoverToShoppingBag","Hovering over the cart icon, a quick view of the cart contents is displayed",""
"passed","Mon Nov 24 17:27:03 UTC 2025","Mon Nov 24 17:27:15 UTC 2025","12605","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","validateEachRequiredField","Validate required field and its alert message [3] //input[@name='billing_last_name'], Rechnung: Nachname ist ein Pflichtfeld.",""
"passed","Mon Nov 24 17:36:01 UTC 2025","Mon Nov 24 17:36:06 UTC 2025","5181","","Login Tests","","tests.login.LoginTests","loginFailsWithEmptyUsername_noTextCheck","Login fails with empty username shows error and stays on login page",""
"passed","Mon Nov 24 17:35:40 UTC 2025","Mon Nov 24 17:35:45 UTC 2025","4786","","Login Tests","","tests.login.LoginTests","loginWithIncorrectPassword_showsError","Login with incorrect password shows error and stays on login page",""
"passed","Mon Nov 24 17:37:38 UTC 2025","Mon Nov 24 17:37:53 UTC 2025","15772","","Wishlist tests (Logged-in)","","tests.wishlist.WishlistLoggedInTests","addMultipleProducts","Logged-in: Add two products to wishlist",""
"passed","Mon Nov 24 17:30:35 UTC 2025","Mon Nov 24 17:30:54 UTC 2025","19637","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","createOrderWithValidData","Successful order creation with valid data",""
"passed","Mon Nov 24 17:21:25 UTC 2025","Mon Nov 24 17:21:32 UTC 2025","7710","","Account Details Tests","","tests.accountDetails.ProfileTests","validDisplayName","Valid Display Name",""
"passed","Mon Nov 24 17:41:22 UTC 2025","Mon Nov 24 17:41:27 UTC 2025","5196","","Check user registration functionality","","tests.registration.RegistrationTests","userRegistrationErrorValidation","User registration with incorrect email [4] INVALID_EMAIL_NO_USERNAME",""
"passed","Mon Nov 24 17:31:45 UTC 2025","Mon Nov 24 17:32:11 UTC 2025","25803","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","verifyShoppingBagAfterReLogin","Shopping cart persists after logout/login (logged-in users)",""
"passed","Mon Nov 24 17:35:45 UTC 2025","Mon Nov 24 17:35:48 UTC 2025","3426","","Login Tests","","tests.login.LoginTests","openLoginPage_andVerifyFormVisible","Login page opens and form is visible",""
"passed","Mon Nov 24 17:38:52 UTC 2025","Mon Nov 24 17:39:37 UTC 2025","45138","","Search results display","","tests.search.SearchResultsTests","search_existing_loggedIn","Logged-in user: search for existing product shows results",""
"passed","Mon Nov 24 17:41:00 UTC 2025","Mon Nov 24 17:41:05 UTC 2025","4773","","Footer tests","","tests.footer.FooterTests","verifyCopyrightText","ZIYAD-T67: Verify copyright text",""
"passed","Mon Nov 24 17:26:24 UTC 2025","Mon Nov 24 17:26:37 UTC 2025","13591","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","verifyDeliveryPriceChanged","Delivery price changes with country changing",""
"passed","Mon Nov 24 17:20:53 UTC 2025","Mon Nov 24 17:21:01 UTC 2025","7808","","Account Details Tests","","tests.accountDetails.ProfileTests","trimLastName","Trim Last Name",""
"passed","Mon Nov 24 17:38:06 UTC 2025","Mon Nov 24 17:38:18 UTC 2025","12014","","Wishlist tests (Logged-in)","","tests.wishlist.WishlistLoggedInTests","addProduct","Logged-in: Add one product from Nuts to wishlist",""
"passed","Mon Nov 24 17:21:57 UTC 2025","Mon Nov 24 17:22:04 UTC 2025","7129","","Account Details Tests","","tests.accountDetails.ProfileTests","specialCharsInEmail","Special characters in Email",""
"passed","Mon Nov 24 17:36:34 UTC 2025","Mon Nov 24 17:36:42 UTC 2025","7912","","Wishlist tests (Guest)","","tests.wishlist.WishlistGuestTests","persistsAfterRefresh","Guest: Wishlist persists after page refresh",""
"passed","Mon Nov 24 17:34:47 UTC 2025","Mon Nov 24 17:35:00 UTC 2025","12966","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","removeItemFromShoppingBag","Remove product from cart",""
"passed","Mon Nov 24 17:41:05 UTC 2025","Mon Nov 24 17:41:10 UTC 2025","5374","","Check user registration functionality","","tests.registration.RegistrationTests","userRegistrationErrorValidation","User registration with incorrect email [1] INVALID_EMAIL_EMPTY",""
"passed","Mon Nov 24 17:27:28 UTC 2025","Mon Nov 24 17:27:40 UTC 2025","12523","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","validateEachRequiredField","Validate required field and its alert message [5] //input[@name='billing_postcode'], Rechnung: Postleitzahl ist ein Pflichtfeld.",""
"passed","Mon Nov 24 17:40:35 UTC 2025","Mon Nov 24 17:40:42 UTC 2025","6806","","Search with Enter key","","tests.search.SearchEnterTests","guest_enter_triggers_search","Guest user: pressing Enter triggers search and displays results",""
"passed","Mon Nov 24 17:27:40 UTC 2025","Mon Nov 24 17:27:53 UTC 2025","12647","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","validateEachRequiredField","Validate required field and its alert message [6] //input[@name='billing_city'], Rechnung: Ort / Stadt ist ein Pflichtfeld.",""
"skipped","Mon Nov 24 17:22:26 UTC 2025","Mon Nov 24 17:22:26 UTC 2025","0","","Account Details Tests","","tests.accountDetails.ProfileTests","digitsInFirstName","Digits in First Name",""
"skipped","Mon Nov 24 17:22:26 UTC 2025","Mon Nov 24 17:22:26 UTC 2025","0","","Account Details Tests","","tests.accountDetails.ProfileTests","charsInLastName","Special characters in Last Name",""
"passed","Mon Nov 24 17:30:17 UTC 2025","Mon Nov 24 17:30:35 UTC 2025","17725","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","createOrderWithPayPalPaymentMethod","Verify user can create order with PayPal payment method",""
"passed","Mon Nov 24 17:21:09 UTC 2025","Mon Nov 24 17:21:17 UTC 2025","8011","","Account Details Tests","","tests.accountDetails.ProfileTests","trimAllFields","Trim All Fields",""
"passed","Mon Nov 24 17:34:34 UTC 2025","Mon Nov 24 17:34:47 UTC 2025","13146","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","editToShoppingBag","Edit shopping cart",""
"passed","Mon Nov 24 17:22:51 UTC 2025","Mon Nov 24 17:23:03 UTC 2025","12280","","Logout Tests","","tests.logout.LogoutTests","logoutFromHeaderDropdown_showsLoginForm","Logout from header dropdown shows login/register form",""
"passed","Mon Nov 24 17:35:34 UTC 2025","Mon Nov 24 17:35:40 UTC 2025","5313","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","verifyShoppingCartIconClickable","Shopping cart icon is clickable",""
"passed","Mon Nov 24 17:33:24 UTC 2025","Mon Nov 24 17:33:59 UTC 2025","34495","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","verifyTotalCalculationInShoppingBag","Correct total calculation",""
"passed","Mon Nov 24 17:23:03 UTC 2025","Mon Nov 24 17:23:11 UTC 2025","7651","","Check change password functionality","","tests.changePassword.ChangePasswordTests","changePasswordWithIncorrectCurrentPassword","Check error message when current password is wrong",""
"passed","Mon Nov 24 17:36:10 UTC 2025","Mon Nov 24 17:36:14 UTC 2025","4730","","Login Tests","","tests.login.LoginTests","loginFailsWithEmptyPassword_noTextCheck","Login fails with empty password shows error and stays on login page",""
"passed","Mon Nov 24 17:20:38 UTC 2025","Mon Nov 24 17:20:46 UTC 2025","7810","","Account Details Tests","","tests.accountDetails.ProfileTests","validFirstName","Valid First Name",""
"passed","Mon Nov 24 17:27:15 UTC 2025","Mon Nov 24 17:27:28 UTC 2025","12648","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","validateEachRequiredField","Validate required field and its alert message [4] //input[@name='billing_address_1'], Rechnung: Straße ist ein Pflichtfeld.",""
"passed","Mon Nov 24 17:36:06 UTC 2025","Mon Nov 24 17:36:10 UTC 2025","3687","","Login Tests","","tests.login.LoginTests","rememberMeCheckboxToggles","'Remember me' checkbox toggles",""
"passed","Mon Nov 24 17:24:13 UTC 2025","Mon Nov 24 17:24:35 UTC 2025","21636","","UI text follows selected language across main pages","","tests.language.LanguageUiTextChangeTests","uiTextChangesToSelectedLanguageFullFlow","Guest: after selecting English, UI stays English across main flow and after reload",""
"passed","Mon Nov 24 17:38:43 UTC 2025","Mon Nov 24 17:38:52 UTC 2025","9523","","Search results display","","tests.search.SearchResultsTests","search_existing_guest","Guest user: search for existing product shows results",""
"passed","Mon Nov 24 17:21:49 UTC 2025","Mon Nov 24 17:21:57 UTC 2025","7797","","Account Details Tests","","tests.accountDetails.ProfileTests","trimFirstName","Trim First Name",""
"passed","Mon Nov 24 17:39:38 UTC 2025","Mon Nov 24 17:39:45 UTC 2025","7624","","Predictive search dropdown behavior","","tests.search.SearchAutocompleteTests","guest_predictive_dropdown","Guest user: predictive dropdown appears after typing 3+ characters",""
"passed","Mon Nov 24 17:32:11 UTC 2025","Mon Nov 24 17:32:22 UTC 2025","10961","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","verifyEmptyCartMessage","Empty cart message",""
"passed","Mon Nov 24 17:36:42 UTC 2025","Mon Nov 24 17:36:51 UTC 2025","8612","","Wishlist tests (Guest)","","tests.wishlist.WishlistGuestTests","addMultipleProducts","Guest: Add two different products from Nuts to wishlist",""
"skipped","Mon Nov 24 17:30:54 UTC 2025","Mon Nov 24 17:30:54 UTC 2025","0","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","createOrderWithIncorrectNameWithDigits","Unsuccessful order creation with incorrect Name with digits",""
"passed","Mon Nov 24 17:41:27 UTC 2025","Mon Nov 24 17:41:33 UTC 2025","6076","","Check user registration functionality","","tests.registration.RegistrationTests","userRegistrationErrorValidation","User registration with incorrect email [5] INVALID_EMAIL_SPACES",""
"passed","Mon Nov 24 17:21:39 UTC 2025","Mon Nov 24 17:21:49 UTC 2025","9511","","Account Details Tests","","tests.accountDetails.ProfileTests","validEmail","Valid Email",""
"passed","Mon Nov 24 17:29:16 UTC 2025","Mon Nov 24 17:29:32 UTC 2025","16258","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","createOrderWithIncorrectPhoneNumber","Unsuccessful order creation with incorrect Phone number",""
"passed","Mon Nov 24 17:28:06 UTC 2025","Mon Nov 24 17:28:22 UTC 2025","15539","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","verifyPaymentMethods","Payment method selection",""
"passed","Mon Nov 24 17:24:02 UTC 2025","Mon Nov 24 17:24:13 UTC 2025","11075","","Selector displays exactly 11 supported languages","","tests.language.LanguageSelectorOptionsTests","languageSelectorFullListTest","Guest: dropdown shows 11 options, supports scroll, reopen and close behaviour",""
"passed","Mon Nov 24 17:40:54 UTC 2025","Mon Nov 24 17:41:00 UTC 2025","5587","","Footer tests","","tests.footer.FooterTests","verifyFooterConsistency","ZIYAD-T65: Verify footer consistency across pages",""
"passed","Mon Nov 24 17:40:50 UTC 2025","Mon Nov 24 17:40:54 UTC 2025","4520","","Footer tests","","tests.footer.FooterTests","verifyFooterLinksOrder","ZIYAD-T60: Verify presence and order of footer links",""
"passed","Mon Nov 24 17:41:10 UTC 2025","Mon Nov 24 17:41:16 UTC 2025","5100","","Check user registration functionality","","tests.registration.RegistrationTests","userRegistrationErrorValidation","User registration with incorrect email [2] INVALID_EMAIL_NO_AT",""
"passed","Mon Nov 24 17:25:52 UTC 2025","Mon Nov 24 17:26:09 UTC 2025","16983","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","createOrderWithValidData","User can complete the purchase even if he/she doesn't login",""
"passed","Mon Nov 24 17:25:17 UTC 2025","Mon Nov 24 17:25:23 UTC 2025","6060","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","proceedWithEmptyCart","Cannot proceed with empty cart",""
"skipped","Mon Nov 24 17:21:25 UTC 2025","Mon Nov 24 17:21:25 UTC 2025","0","","Account Details Tests","","tests.accountDetails.ProfileTests","charsInFirstName","Special characters in First Name",""
"passed","Mon Nov 24 17:38:27 UTC 2025","Mon Nov 24 17:38:42 UTC 2025","15047","","Open correct PDP from search results","","tests.search.SearchPdpNavigationTests","loggedin_click_opens_correct_pdp","Logged-in user: first search result opens correct PDP",""
"passed","Mon Nov 24 17:36:14 UTC 2025","Mon Nov 24 17:36:19 UTC 2025","4774","","Login Tests","","tests.login.LoginTests","loginFailsWithBothEmpty_noTextCheck","Login fails with both fields empty shows error and stays on login page",""
"passed","Mon Nov 24 17:28:22 UTC 2025","Mon Nov 24 17:28:43 UTC 2025","21359","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","verifyShoppingBagClearedAfterOrderCreation","Cart cleared after successful order placement",""
"passed","Mon Nov 24 17:21:17 UTC 2025","Mon Nov 24 17:21:25 UTC 2025","7764","","Account Details Tests","","tests.accountDetails.ProfileTests","trimEmail","Trim Email",""
"passed","Mon Nov 24 17:29:32 UTC 2025","Mon Nov 24 17:29:54 UTC 2025","22131","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","verifyOrderExistsInPersonalAccount","Verify order exists in user account after successful order placement",""
"passed","Mon Nov 24 17:41:33 UTC 2025","Mon Nov 24 17:41:41 UTC 2025","8453","","Check user registration functionality","","tests.registration.RegistrationTests","userSuccessfulRegistration","Successful user registration with correct email",""
"passed","Mon Nov 24 17:30:55 UTC 2025","Mon Nov 24 17:31:10 UTC 2025","15330","","Shopping Bag Tests","","tests.shoppingBag.ShoppingBagTests","removeProductFromShoppingBagWithCounter","Remove product from cart with counter",""
"passed","Mon Nov 24 17:25:23 UTC 2025","Mon Nov 24 17:25:40 UTC 2025","16453","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedOutUserTests","verifyOrderInformation","Verify order information on Order Confirmation Page",""
"skipped","Mon Nov 24 17:21:57 UTC 2025","Mon Nov 24 17:21:57 UTC 2025","0","","Account Details Tests","","tests.accountDetails.ProfileTests","digitsInLastName","Digits in Last Name",""
"passed","Mon Nov 24 17:37:18 UTC 2025","Mon Nov 24 17:37:38 UTC 2025","19498","","Wishlist tests (Logged-in)","","tests.wishlist.WishlistLoggedInTests","persistsAfterRelogin","Logged-in: Wishlist persists after re-login",""
"passed","Mon Nov 24 17:35:48 UTC 2025","Mon Nov 24 17:35:53 UTC 2025","4637","","Login Tests","","tests.login.LoginTests","loginFailsWithNonExistingUser","Login with non-existing user shows error and stays on login page",""
"passed","Mon Nov 24 17:41:16 UTC 2025","Mon Nov 24 17:41:22 UTC 2025","6031","","Check user registration functionality","","tests.registration.RegistrationTests","userRegistrationErrorValidation","User registration with incorrect email [3] INVALID_EMAIL_NO_DOMAIN",""
"passed","Mon Nov 24 17:22:33 UTC 2025","Mon Nov 24 17:22:40 UTC 2025","6973","","Account Details Tests","","tests.accountDetails.ProfileTests","emptyFirstName","Empty First Name Field",""
"passed","Mon Nov 24 17:23:18 UTC 2025","Mon Nov 24 17:23:25 UTC 2025","7478","","Check change password functionality","","tests.changePassword.ChangePasswordTests","changePasswordWithIncorrectPasswordConfirmation","Check error message when password confirmation is wrong",""
"passed","Mon Nov 24 17:28:43 UTC 2025","Mon Nov 24 17:28:59 UTC 2025","15761","","Purchase Function Tests","","tests.purchaseFunction.PurchaseFunctionLoggedInUserTests","createOrderWithoutLegalCheckbox","User cannot complete the purchase when legal checkbox is unchecked",""
